iter	Logloss
146	0.00108350422
147	0.001080752279
148	0.001077116247
149	0.001072095921
150	0.001068546322
151	0.001065055766
152	0.001064548628
153	0.001054902724
154	0.001052404495
155	0.001050959271
156	0.001049653807
157	0.001047610377
158	0.001045679159
159	0.001042445834
160	0.001040616489
161	0.001038186416
162	0.001035119407
163	0.001034433909
164	0.001032170498
165	0.001029449903
166	0.001027666505
167	0.001024444379
168	0.00102240882
169	0.00102120643
170	0.001018602648
171	0.001016276418
172	0.001011115159
173	0.001009634902
174	0.001008033281
175	0.001006000238
176	0.001002868076
177	0.001000894614
178	0.0009984483438
179	0.0009982082989
180	0.0009963989027
181	0.0009941241224
182	0.000992753476
183	0.0009907380009
184	0.0009896289534
185	0.0009892111912
186	0.0009866783911
187	0.0009837198616
188	0.0009813336894
189	0.0009811317335
190	0.0009796277
191	0.000976755252
192	0.0009758002508
193	0.0009742107621
194	0.0009715487588
195	0.0009703601388
196	0.0009690497301
197	0.0009641130351
198	0.0009615703108
199	0.0009604746948
200	0.0009602452679
201	0.0009585867943
202	0.0009560710871
203	0.0009534063692
204	0.0009526540996
205	0.0009492030543
206	0.0009484136161
207	0.00094629353
208	0.0009447892312
209	0.0009422416918
210	0.000942095712
211	0.0009413452969
212	0.0009411846716
213	0.0009397279223
214	0.0009393418384
215	0.0009365508601
216	0.000936400707
217	0.0009362764377
218	0.0009330696966
219	0.0009324488473
220	0.0009318579478
221	0.0009273111094
222	0.0009249757038
223	0.0009243569772
224	0.0009227802045
225	0.0009214268373
226	0.0009209363988
227	0.0009186105597
228	0.0009181838615
229	0.0009170089059
230	0.000915775044
231	0.0009148910132
232	0.0009132219872
233	0.0009126565801
234	0.0009113101366
235	0.0009103113254
236	0.0009094309058
237	0.0009080986176
238	0.0009078509971
239	0.0009057096531
240	0.0009045697843
241	0.0009043622575
242	0.0009026988906
243	0.0009016555102
244	0.0008990131606
245	0.0008981360243
246	0.0008975880304
247	0.0008968516348
248	0.0008948632129
249	0.0008946216028
250	0.000893723246
251	0.0008909799935
252	0.0008901102106
253	0.000888888426
254	0.0008882684186
255	0.0008866126571
256	0.0008863851889
257	0.0008859864177
258	0.0008856401283
259	0.0008840615194
260	0.00088363933
261	0.0008830529684
262	0.0008807900584
263	0.0008786577672
264	0.0008761804544
265	0.0008748625577
266	0.0008727181684
267	0.0008703070423
268	0.0008687105723
269	0.000868419137
270	0.0008682272588
271	0.0008675388255
272	0.0008659802538
273	0.0008647084532
274	0.000863663536
275	0.0008610431365
276	0.0008607601396
277	0.0008604956814
278	0.0008596821117
279	0.0008591310348
280	0.0008585651665
281	0.0008569076907
282	0.0008563921796
283	0.0008551421481
284	0.0008536608299
285	0.0008532062351
286	0.0008508642911
287	0.0008481376202
288	0.0008453697452
289	0.0008441378655
290	0.0008439271441
291	0.0008430979461
292	0.0008418603693
293	0.0008405210738
294	0.0008395296585
295	0.0008383535343
296	0.0008378069214
297	0.0008375237523
298	0.0008361102937
299	0.0008352630313
300	0.0008350817061
301	0.0008325364961
302	0.0008310708
303	0.0008299543133
304	0.0008294408376
305	0.0008290634526
306	0.0008284224934
307	0.0008281077264
308	0.0008279384261
309	0.0008263189557
310	0.0008259549165
311	0.0008242457299
312	0.0008233606251
313	0.0008224787926
314	0.0008200125109
315	0.0008193344692
316	0.0008185126386
317	0.0008177658317
318	0.0008166522113
319	0.00081527316
320	0.0008134722517
321	0.0008132890505
322	0.0008116335999
323	0.0008089894131
324	0.0008080145874
325	0.0008067150083
326	0.0008058920742
327	0.0008045607601
328	0.0008026601166
329	0.0007972947528
330	0.0007965942801
331	0.0007960901866
332	0.0007958213499
333	0.0007948760378
334	0.0007946444147
335	0.000792204621
336	0.0007918889868
337	0.000790863471
338	0.0007905088907
339	0.0007897101833
340	0.000788769348
341	0.0007879957939
342	0.0007862071369
343	0.0007831794721
344	0.0007815093458
345	0.000780475558
346	0.0007786340592
347	0.0007781818248
348	0.0007776118146
349	0.0007759124325
350	0.0007747382921
351	0.0007730161537
352	0.0007727403899
353	0.0007724592685
354	0.0007713419169
355	0.0007708591184
356	0.0007702991985
357	0.0007664900772
358	0.0007650255529
359	0.0007649263702
360	0.0007643159261
361	0.0007631500833
362	0.0007624364788
363	0.0007619140791
364	0.0007610662599
365	0.000760563624
366	0.0007580122568
367	0.0007563724073
368	0.0007547476131
369	0.0007542188148
370	0.000752617567
371	0.0007524550375
372	0.0007512098907
373	0.000750511573
374	0.0007495297107
375	0.000748921497
376	0.0007477504651
377	0.0007465940782
378	0.0007458313597
379	0.0007448491314
380	0.0007436924489
381	0.0007425644869
382	0.0007423200226
383	0.0007417980799
384	0.0007412544809
385	0.0007395218755
386	0.0007383353315
387	0.0007376708379
388	0.0007368423438
389	0.0007364550422
390	0.0007362844226
391	0.0007339435158
392	0.0007338175262
393	0.0007332392562
394	0.0007329264693
395	0.0007327797595
396	0.0007308833946
397	0.0007306184969
398	0.0007302022944
399	0.0007292583178
400	0.0007291657681
401	0.0007288264093
402	0.000727151233
403	0.0007270040574
404	0.0007264915972
405	0.0007255364871
406	0.0007252700453
407	0.0007245930256
408	0.0007243122753
409	0.0007241773008
410	0.0007239923032
411	0.0007235794115
412	0.0007232907623
413	0.0007231285303
414	0.0007224101803
415	0.0007222579383
416	0.0007209407024
417	0.0007202961471
418	0.0007197858582
419	0.000718515466
420	0.0007182577998
421	0.0007180656709
422	0.00071795212
423	0.0007177354407
424	0.0007176294693
425	0.0007170330486
426	0.0007168225833
427	0.0007162665259
428	0.0007159470914
429	0.0007154268335
430	0.0007153238752
431	0.0007152326993
432	0.0007150466716
433	0.0007147382929
434	0.0007143848465
435	0.0007141786423
436	0.0007132407835
437	0.0007128675827
438	0.000712207248
439	0.000711545503
440	0.0007114285789
441	0.0007111987485
442	0.0007101022868
443	0.0007099120936
444	0.0007088986472
445	0.000708415353
446	0.0007067086095
447	0.0007061018626
448	0.0007058355567
449	0.000704716394
450	0.0007040005224
451	0.0007030771851
452	0.0007015373112
453	0.000700838268
454	0.0007005888934
455	0.000700018123
456	0.0006999016336
457	0.000698367083
458	0.0006982778796
459	0.0006981979217
460	0.0006980407731
461	0.0006977232277
462	0.0006975296442
463	0.0006973617692
464	0.0006970326965
465	0.0006955142914
466	0.000695388107
467	0.000694959437
468	0.0006945060989
469	0.0006938629247
470	0.0006932853285
471	0.000691934271
472	0.000691638238
473	0.000691430192
474	0.0006893748994
475	0.000689158244
476	0.0006869538158
477	0.0006865348222
478	0.0006863024445
479	0.0006861712267
480	0.0006848402347
481	0.0006844601607
482	0.0006842627625
483	0.0006837199041
484	0.0006829778312
485	0.0006817151295
486	0.000681638243
487	0.0006815124681
488	0.0006804279043
489	0.0006802647303
490	0.0006797980025
491	0.0006789154178
492	0.0006778951797
493	0.0006778168184
494	0.0006764508118
495	0.0006753175617
496	0.0006748195307
497	0.0006747553153
498	0.0006744147944
499	0.0006739178132
